 Label, Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets, SYN Flag Count, RST Flag Count,FIN Flag Count,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Down/Up Ratio, Average Packet Size, Packet Length Std,Active Mean,Idle Mean,alert_text,community_id,Technique,Tactics
BENIGN,53,120603,2,2,0,0,0,3117.667056,33.16667081,40201.0,1,103.5,61.34492644,0.0,0.0,"Network flow targeting DNS on port 53. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 2 outbound and 2 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: rapid inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: moderate-size packets.",3,,None
BENIGN,54147,7838629,1,7,0,0,0,6.123519814,1.020586636,1119804.143,7,6.75,0.0,36804.0,7801825.0,"Network flow targeting unknown-port-54147 on port 54147. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 1 outbound and 7 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: moderate packet and byte rate. Directionality: strongly inbound-dominant traffic. Session rhythm: mostly idle with short active bursts. Payload characteristics: small uniform packets.",5,,None
BENIGN,443,104037305,22,26,0,0,0,66.83179654,0.461372966,2213559.681,1,144.8541667,320.2156334,1126017.0,50800000.0,"Network flow targeting HTTPS on port 443. Connection profile: persistent connection. Traffic exchange: low packet count, with 22 outbound and 26 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: very low packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: mostly idle with short active bursts. Payload characteristics: moderate-size packets.",6,,None
BENIGN,53,69036,1,1,0,0,0,2361.086969,28.97039226,69036.0,1,106.0,37.5277675,0.0,0.0,"Network flow targeting DNS on port 53. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: rapid inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: moderate-size packets.",3,,None
BENIGN,53,101669,1,1,0,0,0,3904.828414,19.67167967,101669.0,1,226.0,165.6995273,0.0,0.0,"Network flow targeting DNS on port 53. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: moderate-size packets.",3,,None
BENIGN,53,211,2,2,0,0,0,1308056.872,18957.34597,70.33333333,1,80.0,27.38612788,0.0,0.0,"Network flow targeting DNS on port 53. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 2 outbound and 2 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate and very high byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",3,,None
BENIGN,53,246,2,2,0,0,0,1317073.171,16260.1626,82.0,1,92.75,37.24513391,0.0,0.0,"Network flow targeting DNS on port 53. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 2 outbound and 2 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate and very high byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",3,,None
BENIGN,80,7922771,3,1,0,0,0,0.0,0.504873863,2640923.667,0,0.0,0.0,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 3 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: very low packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,,None
BENIGN,443,387843,13,8,0,0,0,15895.60724,54.14562078,19392.15,0,293.5714286,513.9511679,0.0,0.0,"Network flow targeting HTTPS on port 443. Connection profile: sub-second connection. Traffic exchange: low packet count, with 13 outbound and 8 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: rapid inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: moderate-size packets.",7,,None
BENIGN,53,23885,2,2,0,0,0,13564.99895,167.4691229,7961.666667,1,88.5,55.86770087,0.0,0.0,"Network flow targeting DNS on port 53. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 2 outbound and 2 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small variable-size packets.",3,,None
BENIGN,80,11451,2,0,0,0,0,1047.943411,174.6572352,11451.0,0,9.0,0.0,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 2 outbound and 0 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: rapid inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,,None
BENIGN,443,141290,9,7,0,0,0,32811.94706,113.2422677,9419.333333,0,289.75,486.9206512,0.0,0.0,"Network flow targeting HTTPS on port 443. Connection profile: sub-second connection. Traffic exchange: low packet count, with 9 outbound and 7 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: moderate-size packets.",7,,None
BENIGN,53,197,2,2,0,0,0,2294416.244,20304.56853,65.66666667,1,121.25,87.6356092,0.0,0.0,"Network flow targeting DNS on port 53. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 2 outbound and 2 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate and very high byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: moderate-size packets.",3,,None
BENIGN,443,10216461,12,11,0,0,0,1063.381928,2.25126881,464384.5909,0,472.3478261,762.9714033,214370.0,9997045.0,"Network flow targeting HTTPS on port 443. Connection profile: sustained connection. Traffic exchange: low packet count, with 12 outbound and 11 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: mostly idle with short active bursts. Payload characteristics: moderate-size packets.",6,,None
BENIGN,443,5854032,8,6,0,0,0,1050.045507,2.391514088,450310.1538,0,439.0714286,780.3362096,287736.0,5566292.0,"Network flow targeting HTTPS on port 443. Connection profile: short-lived connection. Traffic exchange: low packet count, with 8 outbound and 6 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: mostly idle with short active bursts. Payload characteristics: moderate-size packets.",6,,None
BENIGN,53,161,2,2,0,0,0,1192546.584,24844.7205,53.66666667,1,58.0,8.76356092,0.0,0.0,"Network flow targeting DNS on port 53. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 2 outbound and 2 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate and very high byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",3,,None
BENIGN,53,23445,1,1,0,0,0,5288.974195,85.3060354,23445.0,1,85.0,18.47520861,0.0,0.0,"Network flow targeting DNS on port 53. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: rapid inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",3,,None
BENIGN,80,16091699,7,7,0,0,0,296.7989893,0.870013788,1237823.0,1,341.1428571,579.5234249,1093121.0,10000000.0,"Network flow targeting HTTP on port 80. Connection profile: sustained connection. Traffic exchange: low packet count, with 7 outbound and 7 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: mostly idle with short active bursts. Payload characteristics: moderate-size packets.",0,,None
BENIGN,8080,11990104,3,0,0,0,0,0.0,0.250206337,5995052.0,0,0.0,0.0,3000048.0,8990056.0,"Network flow targeting HTTP-Alt on port 8080. Connection profile: sustained connection. Traffic exchange: very low packet count, with 3 outbound and 0 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: very low packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: mostly idle with short active bursts. Payload characteristics: small uniform packets.",0,,None
BENIGN,53,96215,1,1,0,0,0,1527.828301,20.78677961,96215.0,1,94.5,36.37306696,0.0,0.0,"Network flow targeting DNS on port 53. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: rapid inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",3,,None
BENIGN,53,243,2,2,0,0,0,855967.0782,16460.90535,81.0,1,63.0,8.76356092,0.0,0.0,"Network flow targeting DNS on port 53. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 2 outbound and 2 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",3,,None
BENIGN,53,413,2,2,0,0,0,755447.9419,9685.230024,137.6666667,1,88.5,39.43602414,0.0,0.0,"Network flow targeting DNS on port 53. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 2 outbound and 2 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",3,,None
BENIGN,80,11,1,1,0,0,0,0.0,181818.1818,11.0,1,0.0,0.0,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,,None
BENIGN,53,81771,4,4,0,0,0,8560.492106,97.8341955,11681.57143,1,93.375,42.69074841,0.0,0.0,"Network flow targeting DNS on port 53. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 4 outbound and 4 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: rapid inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",3,,None
